# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May  9 01:11:38 2019
#
# User preference: *
#
# CONSTRAINT:  where (pl_discmethod like '%transit%'
# CONSTRAINT:  and pl_orbsmaxstr > 0
# CONSTRAINT:  and pl_orbeccenstr > 0
# CONSTRAINT:  and pl_orbinclstr > 0
# CONSTRAINT:  and pl_bmassjstr > 0
# CONSTRAINT:  and pl_radjstr > 0
# CONSTRAINT:  and pl_densstr > 0)
# CONSTRAINT:  order by pl_name desc, pl_bmassj asc
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
#
pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim
HAT-P-28 b,Transit,1,3.25721500,0.00000700,-0.00000700,0,0.043400,0.000700,-0.000700,0,0.051000,0.033000,-0.033000,0,88.000,0.900,-0.900,0,0.62600,0.03700,-0.03700,0,1.212,0.113,-0.082,0,0.44000,0.09000,-0.09000,0,395.00,34.00,-26.00,0,12.872,,0,5680.00,90.00,-90.00,0,1.02,0.05,-0.05,0,1.10,0.09,-0.07,0
HAT-P-25 b,Transit,1,3.65281514,0.00000076,-0.00000075,0,0.046600,0.000810,-0.000800,0,0.023000,0.022000,-0.014000,0,88.220,0.450,-0.360,0,0.56900,0.02300,-0.02200,0,1.135,0.048,-0.048,0,0.48300,0.05900,-0.05100,0,297.00,17.00,-13.00,0,12.842,,0,5519.00,78.00,-76.00,0,1.01,0.05,-0.05,0,0.92,0.03,-0.03,0
HAT-P-20 b,Transit,1,2.87531700,0.00000400,-0.00000400,0,0.036100,0.000500,-0.000500,0,0.015000,0.005000,-0.005000,0,86.800,0.200,-0.200,0,7.24600,0.18700,-0.18700,0,0.867,0.033,-0.033,0,13.78000,1.50000,-1.50000,0,70.00,3.00,-3.00,0,10.990,,0,4595.00,80.00,-80.00,0,0.76,0.03,-0.03,0,0.69,0.02,-0.02,0
HAT-P-19 b,Transit,1,4.00877800,0.00000600,-0.00000600,0,0.046600,0.000800,-0.000800,0,0.067000,0.042000,-0.042000,0,88.200,0.400,-0.400,0,0.29200,0.01800,-0.01800,0,1.132,0.072,-0.072,0,0.25000,0.04000,-0.04000,0,215.00,15.00,-15.00,0,12.557,,0,4990.00,130.00,-130.00,0,0.84,0.04,-0.04,0,0.82,0.05,-0.05,0
HAT-P-18 b,Transit,1,5.50802300,0.00000600,-0.00000600,0,0.055900,0.000700,-0.000700,0,0.084000,0.048000,-0.048000,0,88.800,0.300,-0.300,0,0.19700,0.01300,-0.01300,0,0.995,0.052,-0.052,0,0.25000,0.04000,-0.04000,0,166.00,9.00,-9.00,0,12.368,,0,4803.00,80.00,-80.00,0,0.77,0.03,-0.03,0,0.75,0.04,-0.04,0
HAT-P-16 b,Transit,1,2.77596000,0.00000300,-0.00000300,0,0.041300,0.000400,-0.000400,0,0.036000,0.004000,-0.004000,0,86.600,0.700,-0.700,0,4.19300,0.09400,-0.09400,0,1.289,0.066,-0.066,0,2.42000,0.35000,-0.35000,0,235.00,10.00,-10.00,0,10.757,,0,6158.00,80.00,-80.00,0,1.22,0.04,-0.04,0,1.24,0.05,-0.05,0
GJ 143 b,Transit,2,35.61253000,0.00060000,-0.00062000,0,0.191500,0.005800,-0.006300,0,0.188000,0.076000,-0.078000,0,89.330,0.150,-0.110,0,0.07142,0.00692,-0.00598,0,0.233,0.015,-0.014,0,7.00000,1.60000,-1.30000,0,16.33,0.01,-0.01,0,7.679,,0,4640.00,100.00,-100.00,0,0.73,0.07,-0.07,0,0.69,0.03,-0.03,0
CoRoT-9 b,Transit,1,95.27265600,0.00006800,-0.00006800,0,0.402100,0.005400,-0.005400,0,0.133000,0.042000,-0.037000,0,89.900,0.066,-0.084,0,0.84000,0.05000,-0.05000,0,1.066,0.075,-0.063,0,0.86000,0.18000,-0.16000,0,460.00,,,0,13.501,,0,5625.00,80.00,-80.00,0,0.96,0.04,-0.04,0,0.96,0.06,-0.06,0
CoRoT-6 b,Transit,1,8.88659300,0.00000400,-0.00000400,0,0.085500,0.001500,-0.001500,0,0.100000,,,1,89.070,0.300,-0.300,0,2.96000,0.34000,-0.34000,0,1.166,0.035,-0.035,0,2.32000,0.31000,-0.31000,0,657.24,12.58,-12.58,0,13.746,,0,6090.00,70.00,-70.00,0,1.05,0.05,-0.05,0,1.02,0.03,-0.03,0
CoRoT-5 b,Transit,1,4.03789620,0.00000190,-0.00000190,0,0.049470,0.000260,-0.000290,0,0.090000,0.090000,-0.040000,0,85.830,0.990,-1.380,0,0.46700,0.04700,-0.02400,0,1.388,0.046,-0.047,0,0.21700,0.03100,-0.02500,0,904.65,26.70,-26.70,0,13.902,,0,6100.00,65.00,-65.00,0,1.00,0.02,-0.02,0,1.19,0.04,-0.04,0
CoRoT-29 b,Transit,1,2.85057000,0.00000600,-0.00000600,0,0.038600,0.005900,-0.005900,0,0.082000,0.081000,-0.081000,0,87.300,2.700,-2.700,0,0.85000,0.20000,-0.20000,0,0.900,0.160,-0.160,0,1.45000,0.74000,-0.74000,0,765.00,50.00,-50.00,0,15.239,,0,5260.00,100.00,-100.00,0,0.97,0.14,-0.14,0,0.90,0.12,-0.12,0
CoRoT-28 b,Transit,1,5.20851000,0.00038000,-0.00038000,0,0.060300,0.005000,-0.005000,0,0.047000,0.055000,-0.038000,0,88.100,0.800,-0.800,0,0.48400,0.08700,-0.08700,0,0.955,0.066,-0.066,0,0.69000,0.27000,-0.27000,0,560.00,70.00,-70.00,0,13.412,,0,5150.00,100.00,-100.00,0,1.01,0.14,-0.14,0,1.78,0.11,-0.11,0
CoRoT-27 b,Transit,1,3.57532000,0.00006000,-0.00006000,0,0.047600,0.006600,-0.006600,0,0.065000,,,1,86.700,1.200,-0.870,0,10.39000,0.55000,-0.55000,0,1.007,0.044,-0.044,0,12.60000,1.92000,-1.67000,0,1035.15,66.44,-66.44,0,15.390,,0,5900.00,120.00,-120.00,0,1.05,0.11,-0.11,0,1.08,0.18,-0.06,0
CoRoT-23 b,Transit,1,3.63130000,0.00010000,-0.00010000,0,0.048000,0.004000,-0.004000,0,0.160000,0.020000,-0.020000,0,85.700,2.600,-1.500,0,2.80000,0.30000,-0.30000,0,1.050,0.130,-0.130,0,3.00000,1.10000,-1.10000,0,600.00,50.00,-50.00,0,15.068,,0,5900.00,100.00,-100.00,0,1.14,0.08,-0.08,0,1.61,0.18,-0.18,0
CoRoT-22 b,Transit,1,9.75598000,0.00011000,-0.00011000,0,0.092000,0.001400,-0.001400,0,0.077000,0.300000,-0.042000,0,89.749,0.032,-0.900,0,0.03800,0.04400,-0.02800,0,0.435,0.015,-0.035,0,0.24900,1.00000,-0.09700,0,592.00,25.00,-42.00,0,13.730,,0,5939.00,54.00,-120.00,0,1.10,0.05,-0.05,0,1.14,0.04,-0.09,0
CoRoT-2 b,Transit,1,1.74299350,0.00000100,-0.00000100,0,0.027980,0.000760,-0.000800,0,0.014300,0.007700,-0.007600,0,88.080,0.180,-0.160,0,3.47000,0.22000,-0.22000,0,1.466,0.042,-0.044,0,1.47000,0.08000,-0.07400,0,200.00,,,0,12.249,,0,5625.00,120.00,-120.00,0,0.96,0.08,-0.08,0,0.91,0.03,-0.03,0
CoRoT-19 b,Transit,1,3.89713000,0.00002000,-0.00002000,0,0.051800,0.000800,-0.000800,0,0.047000,0.045000,-0.045000,0,88.000,0.700,-0.700,0,1.11000,0.06000,-0.06000,0,1.290,0.030,-0.030,0,0.71000,0.06000,-0.06000,0,770.00,160.00,-160.00,0,13.783,,0,6090.00,70.00,-70.00,0,1.21,0.05,-0.05,0,1.65,0.04,-0.04,0
CoRoT-18 b,Transit,1,1.90006930,0.00000280,-0.00000280,0,0.029500,0.001600,-0.001600,0,0.080000,,,1,86.500,1.400,-0.900,0,3.47000,0.38000,-0.38000,0,1.310,0.180,-0.180,0,2.20000,0.80000,-0.80000,0,870.00,90.00,-90.00,0,14.801,,0,5440.00,100.00,-100.00,0,0.95,0.15,-0.15,0,1.00,0.13,-0.13,0
CoRoT-16 b,Transit,1,5.35227000,0.00020000,-0.00020000,0,0.061800,0.001500,-0.001500,0,0.330000,0.090000,-0.100000,0,85.010,0.940,-1.200,0,0.53500,0.08500,-0.08300,0,1.170,0.160,-0.140,0,0.44000,0.21000,-0.14000,0,840.00,90.00,-90.00,0,15.651,,0,5650.00,100.00,-100.00,0,1.10,0.08,-0.08,0,1.19,0.14,-0.13,0
CoRoT-12 b,Transit,1,2.82804200,0.00001300,-0.00001300,0,0.040160,0.000930,-0.000920,0,0.070000,0.063000,-0.042000,0,85.480,0.720,-0.770,0,0.91700,0.07000,-0.06500,0,1.440,0.130,-0.130,0,0.41100,0.12900,-0.09400,0,1150.00,85.00,-85.00,0,15.345,,0,5675.00,80.00,-80.00,0,1.08,0.08,-0.07,0,1.12,0.10,-0.09,0
CoRoT-10 b,Transit,1,13.24060000,0.00020000,-0.00020000,0,0.105500,0.002100,-0.002100,0,0.530000,0.040000,-0.040000,0,88.550,0.200,-0.200,0,2.75000,0.16000,-0.16000,0,0.970,0.070,-0.070,0,3.70000,0.83000,-0.83000,0,345.00,70.00,-70.00,0,14.665,,0,5075.00,75.00,-75.00,0,0.89,0.05,-0.05,0,0.79,0.05,-0.05,0
